,country,date,accumulated_recovered,increase_of_recovered
3257,Nigeria,2020-03-18,1,1.0
3258,Nigeria,2020-03-19,1,0.0
3259,Nigeria,2020-03-20,1,0.0
3260,Nigeria,2020-03-21,1,0.0
3261,Nigeria,2020-03-22,2,1.0
3262,Nigeria,2020-03-23,2,0.0
3263,Nigeria,2020-03-24,2,0.0
3264,Nigeria,2020-03-25,2,0.0
3265,Nigeria,2020-03-26,2,0.0
3266,Nigeria,2020-03-27,3,1.0
3267,North Macedonia,2020-03-01,0,0.0
3268,North Macedonia,2020-03-02,0,0.0
3269,North Macedonia,2020-03-03,0,0.0
3270,North Macedonia,2020-03-04,0,0.0
3271,North Macedonia,2020-03-05,0,0.0
3272,North Macedonia,2020-03-06,0,0.0
3273,North Macedonia,2020-03-07,0,0.0
3274,North Macedonia,2020-03-08,0,0.0
3275,North Macedonia,2020-03-09,0,0.0
3276,North Macedonia,2020-03-10,0,0.0
3277,North Macedonia,2020-03-11,0,0.0
3278,North Macedonia,2020-03-12,0,0.0
3279,North Macedonia,2020-03-13,1,1.0
3280,North Macedonia,2020-03-14,1,0.0
3281,North Macedonia,2020-03-15,1,0.0
3282,North Macedonia,2020-03-16,1,0.0
3283,North Macedonia,2020-03-17,1,0.0
3284,North Macedonia,2020-03-18,1,0.0
3285,North Macedonia,2020-03-19,1,0.0
3286,North Macedonia,2020-03-20,1,0.0
3287,North Macedonia,2020-03-21,1,0.0
3288,North Macedonia,2020-03-22,1,0.0
3289,North Macedonia,2020-03-23,1,0.0
3290,North Macedonia,2020-03-24,1,0.0
3291,North Macedonia,2020-03-25,1,0.0
3292,North Macedonia,2020-03-26,3,2.0
3293,North Macedonia,2020-03-27,3,0.0
3294,Norway,2020-03-01,0,0.0
3295,Norway,2020-03-02,0,0.0
3296,Norway,2020-03-03,0,0.0
3297,Norway,2020-03-04,0,0.0
3298,Norway,2020-03-05,0,0.0
3299,Norway,2020-03-06,0,0.0
3300,Norway,2020-03-07,0,0.0
3301,Norway,2020-03-08,0,0.0
3302,Norway,2020-03-09,1,1.0
3303,Norway,2020-03-10,1,0.0
3304,Norway,2020-03-11,1,0.0
3305,Norway,2020-03-12,1,0.0
3306,Norway,2020-03-13,1,0.0
3307,Norway,2020-03-14,1,0.0
3308,Norway,2020-03-15,1,0.0
3309,Norway,2020-03-16,1,0.0
3310,Norway,2020-03-17,1,0.0
3311,Norway,2020-03-18,1,0.0
3312,Norway,2020-03-19,1,0.0
3313,Norway,2020-03-20,1,0.0
3314,Norway,2020-03-21,1,0.0
3315,Norway,2020-03-22,1,0.0
3316,Norway,2020-03-23,1,0.0
3317,Norway,2020-03-24,6,5.0
3318,Norway,2020-03-25,6,0.0
3319,Norway,2020-03-26,6,0.0
3320,Norway,2020-03-27,6,0.0
3321,Oman,2020-03-01,1,0.0
3322,Oman,2020-03-02,1,0.0
3323,Oman,2020-03-03,2,1.0
3324,Oman,2020-03-04,2,0.0
3325,Oman,2020-03-05,2,0.0
3326,Oman,2020-03-06,2,0.0
3327,Oman,2020-03-07,2,0.0
3328,Oman,2020-03-08,2,0.0
3329,Oman,2020-03-09,2,0.0
3330,Oman,2020-03-10,9,7.0
3331,Oman,2020-03-11,9,0.0
3332,Oman,2020-03-12,9,0.0
3333,Oman,2020-03-13,9,0.0
3334,Oman,2020-03-14,9,0.0
3335,Oman,2020-03-15,9,0.0
3336,Oman,2020-03-16,9,0.0
3337,Oman,2020-03-17,9,0.0
3338,Oman,2020-03-18,12,3.0
3339,Oman,2020-03-19,12,0.0
3340,Oman,2020-03-20,12,0.0
3341,Oman,2020-03-21,12,0.0
3342,Oman,2020-03-22,17,5.0
3343,Oman,2020-03-23,17,0.0
3344,Oman,2020-03-24,17,0.0
3345,Oman,2020-03-25,17,0.0
3346,Oman,2020-03-26,23,6.0
3347,Oman,2020-03-27,23,0.0
3348,Pakistan,2020-03-01,0,0.0
3349,Pakistan,2020-03-02,0,0.0
3350,Pakistan,2020-03-03,0,0.0
3351,Pakistan,2020-03-04,0,0.0
3352,Pakistan,2020-03-05,0,0.0
3353,Pakistan,2020-03-06,0,0.0
3354,Pakistan,2020-03-07,0,0.0
3355,Pakistan,2020-03-08,1,1.0
3356,Pakistan,2020-03-09,1,0.0
3357,Pakistan,2020-03-10,1,0.0
3358,Pakistan,2020-03-11,2,1.0
3359,Pakistan,2020-03-12,2,0.0
3360,Pakistan,2020-03-13,2,0.0
3361,Pakistan,2020-03-14,2,0.0
3362,Pakistan,2020-03-15,2,0.0
3363,Pakistan,2020-03-16,2,0.0
3364,Pakistan,2020-03-17,2,0.0
3365,Pakistan,2020-03-18,2,0.0
3366,Pakistan,2020-03-19,13,11.0
3367,Pakistan,2020-03-20,13,0.0
3368,Pakistan,2020-03-21,13,0.0
3369,Pakistan,2020-03-22,5,-8.0
3370,Pakistan,2020-03-23,5,0.0
3371,Pakistan,2020-03-24,18,13.0
3372,Pakistan,2020-03-25,21,3.0
3373,Pakistan,2020-03-26,21,0.0
3374,Pakistan,2020-03-27,23,2.0
3375,Panama,2020-03-01,0,0.0
3376,Panama,2020-03-02,0,0.0
3377,Panama,2020-03-03,0,0.0
3378,Panama,2020-03-04,0,0.0
3379,Panama,2020-03-05,0,0.0
3380,Panama,2020-03-06,0,0.0
3381,Panama,2020-03-07,0,0.0
3382,Panama,2020-03-08,0,0.0
3383,Panama,2020-03-09,0,0.0
3384,Panama,2020-03-10,0,0.0
3385,Panama,2020-03-11,0,0.0
3386,Panama,2020-03-12,0,0.0
3387,Panama,2020-03-13,0,0.0
3388,Panama,2020-03-14,0,0.0
3389,Panama,2020-03-15,0,0.0
3390,Panama,2020-03-16,0,0.0
3391,Panama,2020-03-17,0,0.0
3392,Panama,2020-03-18,0,0.0
3393,Panama,2020-03-19,0,0.0
3394,Panama,2020-03-20,0,0.0
3395,Panama,2020-03-21,0,0.0
3396,Panama,2020-03-22,0,0.0
3397,Panama,2020-03-23,0,0.0
3398,Panama,2020-03-24,1,1.0
3399,Panama,2020-03-25,1,0.0
3400,Panama,2020-03-26,2,1.0
3401,Panama,2020-03-27,2,0.0
3402,Papua New Guinea,2020-03-01,0,0.0
3403,Papua New Guinea,2020-03-02,0,0.0
3404,Papua New Guinea,2020-03-03,0,0.0
3405,Papua New Guinea,2020-03-04,0,0.0
3406,Papua New Guinea,2020-03-05,0,0.0
3407,Papua New Guinea,2020-03-06,0,0.0
3408,Papua New Guinea,2020-03-07,0,0.0
3409,Papua New Guinea,2020-03-08,0,0.0
3410,Papua New Guinea,2020-03-09,0,0.0
3411,Papua New Guinea,2020-03-10,0,0.0
3412,Papua New Guinea,2020-03-11,0,0.0
3413,Papua New Guinea,2020-03-12,0,0.0
3414,Papua New Guinea,2020-03-13,0,0.0
3415,Papua New Guinea,2020-03-14,0,0.0
3416,Papua New Guinea,2020-03-15,0,0.0
3417,Papua New Guinea,2020-03-16,0,0.0
3418,Papua New Guinea,2020-03-17,0,0.0
3419,Papua New Guinea,2020-03-18,0,0.0
3420,Papua New Guinea,2020-03-19,0,0.0
3421,Papua New Guinea,2020-03-20,0,0.0
3422,Papua New Guinea,2020-03-21,0,0.0
3423,Papua New Guinea,2020-03-22,0,0.0
3424,Papua New Guinea,2020-03-23,0,0.0
3425,Papua New Guinea,2020-03-24,0,0.0
3426,Papua New Guinea,2020-03-25,0,0.0
3427,Papua New Guinea,2020-03-26,0,0.0
3428,Papua New Guinea,2020-03-27,0,0.0
3429,Paraguay,2020-03-01,0,0.0
3430,Paraguay,2020-03-02,0,0.0
3431,Paraguay,2020-03-03,0,0.0
3432,Paraguay,2020-03-04,0,0.0
3433,Paraguay,2020-03-05,0,0.0
3434,Paraguay,2020-03-06,0,0.0
3435,Paraguay,2020-03-07,0,0.0
3436,Paraguay,2020-03-08,0,0.0
3437,Paraguay,2020-03-09,0,0.0
3438,Paraguay,2020-03-10,0,0.0
3439,Paraguay,2020-03-11,0,0.0
3440,Paraguay,2020-03-12,0,0.0
3441,Paraguay,2020-03-13,0,0.0
3442,Paraguay,2020-03-14,0,0.0
3443,Paraguay,2020-03-15,0,0.0
3444,Paraguay,2020-03-16,0,0.0
3445,Paraguay,2020-03-17,0,0.0
3446,Paraguay,2020-03-18,0,0.0
3447,Paraguay,2020-03-19,0,0.0
3448,Paraguay,2020-03-20,0,0.0
3449,Paraguay,2020-03-21,0,0.0
3450,Paraguay,2020-03-22,0,0.0
3451,Paraguay,2020-03-23,0,0.0
3452,Paraguay,2020-03-24,0,0.0
3453,Paraguay,2020-03-25,0,0.0
3454,Paraguay,2020-03-26,0,0.0
3455,Paraguay,2020-03-27,1,1.0
3456,Peru,2020-03-01,0,0.0
3457,Peru,2020-03-02,0,0.0
3458,Peru,2020-03-03,0,0.0
3459,Peru,2020-03-04,0,0.0
3460,Peru,2020-03-05,0,0.0
3461,Peru,2020-03-06,0,0.0
3462,Peru,2020-03-07,0,0.0
3463,Peru,2020-03-08,0,0.0
3464,Peru,2020-03-09,0,0.0
3465,Peru,2020-03-10,0,0.0
3466,Peru,2020-03-11,0,0.0
3467,Peru,2020-03-12,0,0.0
3468,Peru,2020-03-13,0,0.0
3469,Peru,2020-03-14,0,0.0
3470,Peru,2020-03-15,0,0.0
3471,Peru,2020-03-16,0,0.0
3472,Peru,2020-03-17,1,1.0
3473,Peru,2020-03-18,1,0.0
3474,Peru,2020-03-19,1,0.0
3475,Peru,2020-03-20,1,0.0
3476,Peru,2020-03-21,1,0.0
3477,Peru,2020-03-22,1,0.0
3478,Peru,2020-03-23,1,0.0
3479,Peru,2020-03-24,1,0.0
3480,Peru,2020-03-25,1,0.0
3481,Peru,2020-03-26,14,13.0
3482,Peru,2020-03-27,16,2.0
3483,Philippines,2020-03-01,1,0.0
3484,Philippines,2020-03-02,1,0.0
3485,Philippines,2020-03-03,1,0.0
3486,Philippines,2020-03-04,1,0.0
3487,Philippines,2020-03-05,1,0.0
3488,Philippines,2020-03-06,1,0.0
3489,Philippines,2020-03-07,1,0.0
3490,Philippines,2020-03-08,1,0.0
3491,Philippines,2020-03-09,1,0.0
3492,Philippines,2020-03-10,2,1.0
3493,Philippines,2020-03-11,2,0.0
3494,Philippines,2020-03-12,2,0.0
3495,Philippines,2020-03-13,2,0.0
3496,Philippines,2020-03-14,2,0.0
3497,Philippines,2020-03-15,2,0.0
3498,Philippines,2020-03-16,2,0.0
3499,Philippines,2020-03-17,5,3.0
3500,Philippines,2020-03-18,5,0.0
3501,Philippines,2020-03-19,8,3.0
3502,Philippines,2020-03-20,8,0.0
3503,Philippines,2020-03-21,13,5.0
3504,Philippines,2020-03-22,17,4.0
3505,Philippines,2020-03-23,17,0.0
3506,Philippines,2020-03-24,20,3.0
3507,Philippines,2020-03-25,26,6.0
3508,Philippines,2020-03-26,28,2.0
3509,Philippines,2020-03-27,31,3.0
3510,Poland,2020-03-01,0,0.0
3511,Poland,2020-03-02,0,0.0
3512,Poland,2020-03-03,0,0.0
3513,Poland,2020-03-04,0,0.0
3514,Poland,2020-03-05,0,0.0
3515,Poland,2020-03-06,0,0.0
3516,Poland,2020-03-07,0,0.0
3517,Poland,2020-03-08,0,0.0
3518,Poland,2020-03-09,0,0.0
3519,Poland,2020-03-10,0,0.0
3520,Poland,2020-03-11,0,0.0
3521,Poland,2020-03-12,0,0.0
3522,Poland,2020-03-13,0,0.0
3523,Poland,2020-03-14,0,0.0
3524,Poland,2020-03-15,0,0.0
3525,Poland,2020-03-16,13,13.0
3526,Poland,2020-03-17,13,0.0
3527,Poland,2020-03-18,13,0.0
3528,Poland,2020-03-19,1,-12.0
3529,Poland,2020-03-20,1,0.0
3530,Poland,2020-03-21,1,0.0
3531,Poland,2020-03-22,1,0.0
3532,Poland,2020-03-23,1,0.0
3533,Poland,2020-03-24,1,0.0
3534,Poland,2020-03-25,7,6.0
3535,Poland,2020-03-26,7,0.0
3536,Poland,2020-03-27,7,0.0
3537,Portugal,2020-03-01,0,0.0
3538,Portugal,2020-03-02,0,0.0
3539,Portugal,2020-03-03,0,0.0
3540,Portugal,2020-03-04,0,0.0
3541,Portugal,2020-03-05,0,0.0
3542,Portugal,2020-03-06,0,0.0
3543,Portugal,2020-03-07,0,0.0
3544,Portugal,2020-03-08,0,0.0
3545,Portugal,2020-03-09,0,0.0
3546,Portugal,2020-03-10,0,0.0
3547,Portugal,2020-03-11,0,0.0
3548,Portugal,2020-03-12,0,0.0
3549,Portugal,2020-03-13,1,1.0
3550,Portugal,2020-03-14,2,1.0
3551,Portugal,2020-03-15,2,0.0
3552,Portugal,2020-03-16,3,1.0
3553,Portugal,2020-03-17,3,0.0
3554,Portugal,2020-03-18,3,0.0
3555,Portugal,2020-03-19,3,0.0
3556,Portugal,2020-03-20,5,2.0
3557,Portugal,2020-03-21,5,0.0
3558,Portugal,2020-03-22,5,0.0
3559,Portugal,2020-03-23,5,0.0
3560,Portugal,2020-03-24,22,17.0
3561,Portugal,2020-03-25,22,0.0
3562,Portugal,2020-03-26,43,21.0
3563,Portugal,2020-03-27,43,0.0
3564,Qatar,2020-03-01,0,0.0
3565,Qatar,2020-03-02,0,0.0
3566,Qatar,2020-03-03,0,0.0
3567,Qatar,2020-03-04,0,0.0
3568,Qatar,2020-03-05,0,0.0
3569,Qatar,2020-03-06,0,0.0
3570,Qatar,2020-03-07,0,0.0
3571,Qatar,2020-03-08,0,0.0
3572,Qatar,2020-03-09,0,0.0
3573,Qatar,2020-03-10,0,0.0
3574,Qatar,2020-03-11,0,0.0
3575,Qatar,2020-03-12,0,0.0
3576,Qatar,2020-03-13,0,0.0
3577,Qatar,2020-03-14,4,4.0
3578,Qatar,2020-03-15,4,0.0
3579,Qatar,2020-03-16,4,0.0
3580,Qatar,2020-03-17,4,0.0
3581,Qatar,2020-03-18,4,0.0
3582,Qatar,2020-03-19,4,0.0
3583,Qatar,2020-03-20,10,6.0
3584,Qatar,2020-03-21,27,17.0
3585,Qatar,2020-03-22,33,6.0
3586,Qatar,2020-03-23,33,0.0
3587,Qatar,2020-03-24,41,8.0
3588,Qatar,2020-03-25,41,0.0
3589,Qatar,2020-03-26,43,2.0
3590,Qatar,2020-03-27,43,0.0
3591,Romania,2020-03-01,0,0.0
3592,Romania,2020-03-02,0,0.0
3593,Romania,2020-03-03,0,0.0
3594,Romania,2020-03-04,1,1.0
3595,Romania,2020-03-05,1,0.0
3596,Romania,2020-03-06,1,0.0
3597,Romania,2020-03-07,3,2.0
3598,Romania,2020-03-08,3,0.0
3599,Romania,2020-03-09,3,0.0
3600,Romania,2020-03-10,3,0.0
3601,Romania,2020-03-11,6,3.0
3602,Romania,2020-03-12,6,0.0
3603,Romania,2020-03-13,7,1.0
3604,Romania,2020-03-14,9,2.0
3605,Romania,2020-03-15,9,0.0
3606,Romania,2020-03-16,9,0.0
3607,Romania,2020-03-17,16,7.0
3608,Romania,2020-03-18,19,3.0
3609,Romania,2020-03-19,25,6.0
3610,Romania,2020-03-20,25,0.0
3611,Romania,2020-03-21,52,27.0
3612,Romania,2020-03-22,64,12.0
3613,Romania,2020-03-23,64,0.0
3614,Romania,2020-03-24,79,15.0
3615,Romania,2020-03-25,86,7.0
3616,Romania,2020-03-26,94,8.0
3617,Romania,2020-03-27,115,21.0
3618,Russia,2020-03-01,2,0.0
3619,Russia,2020-03-02,2,0.0
3620,Russia,2020-03-03,2,0.0
3621,Russia,2020-03-04,2,0.0
3622,Russia,2020-03-05,2,0.0
3623,Russia,2020-03-06,2,0.0
3624,Russia,2020-03-07,2,0.0
3625,Russia,2020-03-08,3,1.0
3626,Russia,2020-03-09,3,0.0
3627,Russia,2020-03-10,3,0.0
3628,Russia,2020-03-11,3,0.0
3629,Russia,2020-03-12,3,0.0
3630,Russia,2020-03-13,3,0.0
3631,Russia,2020-03-14,8,5.0
3632,Russia,2020-03-15,8,0.0
3633,Russia,2020-03-16,8,0.0
3634,Russia,2020-03-17,8,0.0
3635,Russia,2020-03-18,8,0.0
3636,Russia,2020-03-19,9,1.0
3637,Russia,2020-03-20,9,0.0
3638,Russia,2020-03-21,12,3.0
3639,Russia,2020-03-22,16,4.0
3640,Russia,2020-03-23,16,0.0
3641,Russia,2020-03-24,22,6.0
3642,Russia,2020-03-25,29,7.0
3643,Russia,2020-03-26,38,9.0
3644,Russia,2020-03-27,45,7.0
3645,Rwanda,2020-03-01,0,0.0
3646,Rwanda,2020-03-02,0,0.0
3647,Rwanda,2020-03-03,0,0.0
3648,Rwanda,2020-03-04,0,0.0
3649,Rwanda,2020-03-05,0,0.0
3650,Rwanda,2020-03-06,0,0.0
3651,Rwanda,2020-03-07,0,0.0
3652,Rwanda,2020-03-08,0,0.0
3653,Rwanda,2020-03-09,0,0.0
3654,Rwanda,2020-03-10,0,0.0
3655,Rwanda,2020-03-11,0,0.0
3656,Rwanda,2020-03-12,0,0.0
3657,Rwanda,2020-03-13,0,0.0
3658,Rwanda,2020-03-14,0,0.0
3659,Rwanda,2020-03-15,0,0.0
3660,Rwanda,2020-03-16,0,0.0
3661,Rwanda,2020-03-17,0,0.0
3662,Rwanda,2020-03-18,0,0.0
3663,Rwanda,2020-03-19,0,0.0
3664,Rwanda,2020-03-20,0,0.0
3665,Rwanda,2020-03-21,0,0.0
3666,Rwanda,2020-03-22,0,0.0
3667,Rwanda,2020-03-23,0,0.0
3668,Rwanda,2020-03-24,0,0.0
3669,Rwanda,2020-03-25,0,0.0
3670,Rwanda,2020-03-26,0,0.0
3671,Rwanda,2020-03-27,0,0.0
3672,Saint Kitts and Nevis,2020-03-01,0,0.0
3673,Saint Kitts and Nevis,2020-03-02,0,0.0
3674,Saint Kitts and Nevis,2020-03-03,0,0.0
3675,Saint Kitts and Nevis,2020-03-04,0,0.0
3676,Saint Kitts and Nevis,2020-03-05,0,0.0
3677,Saint Kitts and Nevis,2020-03-06,0,0.0
3678,Saint Kitts and Nevis,2020-03-07,0,0.0
3679,Saint Kitts and Nevis,2020-03-08,0,0.0
3680,Saint Kitts and Nevis,2020-03-09,0,0.0
3681,Saint Kitts and Nevis,2020-03-10,0,0.0
3682,Saint Kitts and Nevis,2020-03-11,0,0.0
3683,Saint Kitts and Nevis,2020-03-12,0,0.0
3684,Saint Kitts and Nevis,2020-03-13,0,0.0
3685,Saint Kitts and Nevis,2020-03-14,0,0.0
3686,Saint Kitts and Nevis,2020-03-15,0,0.0
3687,Saint Kitts and Nevis,2020-03-16,0,0.0
3688,Saint Kitts and Nevis,2020-03-17,0,0.0
3689,Saint Kitts and Nevis,2020-03-18,0,0.0
3690,Saint Kitts and Nevis,2020-03-19,0,0.0
3691,Saint Kitts and Nevis,2020-03-20,0,0.0
3692,Saint Kitts and Nevis,2020-03-21,0,0.0
3693,Saint Kitts and Nevis,2020-03-22,0,0.0
3694,Saint Kitts and Nevis,2020-03-23,0,0.0
3695,Saint Kitts and Nevis,2020-03-24,0,0.0
3696,Saint Kitts and Nevis,2020-03-25,0,0.0
3697,Saint Kitts and Nevis,2020-03-26,0,0.0
3698,Saint Kitts and Nevis,2020-03-27,0,0.0
3699,Saint Lucia,2020-03-01,0,0.0
3700,Saint Lucia,2020-03-02,0,0.0
3701,Saint Lucia,2020-03-03,0,0.0
3702,Saint Lucia,2020-03-04,0,0.0
3703,Saint Lucia,2020-03-05,0,0.0
3704,Saint Lucia,2020-03-06,0,0.0
3705,Saint Lucia,2020-03-07,0,0.0
3706,Saint Lucia,2020-03-08,0,0.0
3707,Saint Lucia,2020-03-09,0,0.0
3708,Saint Lucia,2020-03-10,0,0.0
3709,Saint Lucia,2020-03-11,0,0.0
3710,Saint Lucia,2020-03-12,0,0.0
3711,Saint Lucia,2020-03-13,0,0.0
3712,Saint Lucia,2020-03-14,0,0.0
3713,Saint Lucia,2020-03-15,0,0.0
3714,Saint Lucia,2020-03-16,0,0.0
3715,Saint Lucia,2020-03-17,0,0.0
3716,Saint Lucia,2020-03-18,0,0.0
3717,Saint Lucia,2020-03-19,0,0.0
3718,Saint Lucia,2020-03-20,0,0.0
3719,Saint Lucia,2020-03-21,0,0.0
3720,Saint Lucia,2020-03-22,0,0.0
3721,Saint Lucia,2020-03-23,0,0.0
3722,Saint Lucia,2020-03-24,0,0.0
3723,Saint Lucia,2020-03-25,0,0.0
3724,Saint Lucia,2020-03-26,0,0.0
3725,Saint Lucia,2020-03-27,1,1.0
3726,Saint Vincent and the Grenadines,2020-03-01,0,0.0
3727,Saint Vincent and the Grenadines,2020-03-02,0,0.0
3728,Saint Vincent and the Grenadines,2020-03-03,0,0.0
3729,Saint Vincent and the Grenadines,2020-03-04,0,0.0
3730,Saint Vincent and the Grenadines,2020-03-05,0,0.0
3731,Saint Vincent and the Grenadines,2020-03-06,0,0.0
3732,Saint Vincent and the Grenadines,2020-03-07,0,0.0
3733,Saint Vincent and the Grenadines,2020-03-08,0,0.0
3734,Saint Vincent and the Grenadines,2020-03-09,0,0.0
3735,Saint Vincent and the Grenadines,2020-03-10,0,0.0
3736,Saint Vincent and the Grenadines,2020-03-11,0,0.0
3737,Saint Vincent and the Grenadines,2020-03-12,0,0.0
3738,Saint Vincent and the Grenadines,2020-03-13,0,0.0
3739,Saint Vincent and the Grenadines,2020-03-14,0,0.0
3740,Saint Vincent and the Grenadines,2020-03-15,0,0.0
3741,Saint Vincent and the Grenadines,2020-03-16,0,0.0
3742,Saint Vincent and the Grenadines,2020-03-17,0,0.0
3743,Saint Vincent and the Grenadines,2020-03-18,0,0.0
3744,Saint Vincent and the Grenadines,2020-03-19,0,0.0
3745,Saint Vincent and the Grenadines,2020-03-20,0,0.0
3746,Saint Vincent and the Grenadines,2020-03-21,0,0.0
3747,Saint Vincent and the Grenadines,2020-03-22,0,0.0
3748,Saint Vincent and the Grenadines,2020-03-23,0,0.0
3749,Saint Vincent and the Grenadines,2020-03-24,0,0.0
3750,Saint Vincent and the Grenadines,2020-03-25,0,0.0
3751,Saint Vincent and the Grenadines,2020-03-26,0,0.0
3752,Saint Vincent and the Grenadines,2020-03-27,0,0.0
3753,San Marino,2020-03-01,0,0.0
3754,San Marino,2020-03-02,0,0.0
3755,San Marino,2020-03-03,0,0.0
3756,San Marino,2020-03-04,0,0.0
3757,San Marino,2020-03-05,0,0.0
3758,San Marino,2020-03-06,0,0.0
3759,San Marino,2020-03-07,0,0.0
3760,San Marino,2020-03-08,0,0.0
3761,San Marino,2020-03-09,0,0.0
3762,San Marino,2020-03-10,0,0.0
3763,San Marino,2020-03-11,0,0.0
3764,San Marino,2020-03-12,0,0.0
3765,San Marino,2020-03-13,0,0.0
3766,San Marino,2020-03-14,4,4.0
3767,San Marino,2020-03-15,4,0.0
3768,San Marino,2020-03-16,4,0.0
3769,San Marino,2020-03-17,4,0.0
3770,San Marino,2020-03-18,4,0.0
3771,San Marino,2020-03-19,4,0.0
3772,San Marino,2020-03-20,4,0.0
3773,San Marino,2020-03-21,4,0.0
3774,San Marino,2020-03-22,4,0.0
3775,San Marino,2020-03-23,4,0.0
3776,San Marino,2020-03-24,4,0.0
3777,San Marino,2020-03-25,4,0.0
3778,San Marino,2020-03-26,4,0.0
3779,San Marino,2020-03-27,4,0.0
3780,Saudi Arabia,2020-03-01,0,0.0
3781,Saudi Arabia,2020-03-02,0,0.0
3782,Saudi Arabia,2020-03-03,0,0.0
3783,Saudi Arabia,2020-03-04,0,0.0
3784,Saudi Arabia,2020-03-05,0,0.0
3785,Saudi Arabia,2020-03-06,0,0.0
3786,Saudi Arabia,2020-03-07,0,0.0
3787,Saudi Arabia,2020-03-08,0,0.0
3788,Saudi Arabia,2020-03-09,0,0.0
3789,Saudi Arabia,2020-03-10,1,1.0
3790,Saudi Arabia,2020-03-11,1,0.0
3791,Saudi Arabia,2020-03-12,1,0.0
3792,Saudi Arabia,2020-03-13,1,0.0
3793,Saudi Arabia,2020-03-14,1,0.0
3794,Saudi Arabia,2020-03-15,1,0.0
3795,Saudi Arabia,2020-03-16,2,1.0
3796,Saudi Arabia,2020-03-17,6,4.0
3797,Saudi Arabia,2020-03-18,6,0.0
3798,Saudi Arabia,2020-03-19,6,0.0
3799,Saudi Arabia,2020-03-20,8,2.0
3800,Saudi Arabia,2020-03-21,16,8.0
3801,Saudi Arabia,2020-03-22,16,0.0
3802,Saudi Arabia,2020-03-23,16,0.0
3803,Saudi Arabia,2020-03-24,28,12.0
3804,Saudi Arabia,2020-03-25,29,1.0
3805,Saudi Arabia,2020-03-26,33,4.0
3806,Saudi Arabia,2020-03-27,35,2.0
3807,Senegal,2020-03-01,0,0.0
3808,Senegal,2020-03-02,0,0.0
3809,Senegal,2020-03-03,0,0.0
3810,Senegal,2020-03-04,0,0.0
3811,Senegal,2020-03-05,0,0.0
3812,Senegal,2020-03-06,0,0.0
3813,Senegal,2020-03-07,0,0.0
3814,Senegal,2020-03-08,1,1.0
3815,Senegal,2020-03-09,1,0.0
3816,Senegal,2020-03-10,1,0.0
3817,Senegal,2020-03-11,1,0.0
3818,Senegal,2020-03-12,1,0.0
3819,Senegal,2020-03-13,1,0.0
3820,Senegal,2020-03-14,1,0.0
3821,Senegal,2020-03-15,1,0.0
3822,Senegal,2020-03-16,2,1.0
3823,Senegal,2020-03-17,2,0.0
3824,Senegal,2020-03-18,2,0.0
3825,Senegal,2020-03-19,2,0.0
3826,Senegal,2020-03-20,2,0.0
3827,Senegal,2020-03-21,5,3.0
3828,Senegal,2020-03-22,5,0.0
3829,Senegal,2020-03-23,5,0.0
3830,Senegal,2020-03-24,8,3.0
3831,Senegal,2020-03-25,9,1.0
3832,Senegal,2020-03-26,9,0.0
3833,Senegal,2020-03-27,11,2.0
3834,Serbia,2020-03-01,0,0.0
3835,Serbia,2020-03-02,0,0.0
3836,Serbia,2020-03-03,0,0.0
3837,Serbia,2020-03-04,0,0.0
3838,Serbia,2020-03-05,0,0.0
3839,Serbia,2020-03-06,0,0.0
3840,Serbia,2020-03-07,0,0.0
3841,Serbia,2020-03-08,0,0.0
3842,Serbia,2020-03-09,0,0.0
3843,Serbia,2020-03-10,0,0.0
3844,Serbia,2020-03-11,0,0.0
3845,Serbia,2020-03-12,0,0.0
3846,Serbia,2020-03-13,0,0.0
3847,Serbia,2020-03-14,0,0.0
3848,Serbia,2020-03-15,0,0.0
3849,Serbia,2020-03-16,1,1.0
3850,Serbia,2020-03-17,1,0.0
3851,Serbia,2020-03-18,1,0.0
3852,Serbia,2020-03-19,1,0.0
3853,Serbia,2020-03-20,1,0.0
3854,Serbia,2020-03-21,1,0.0
3855,Serbia,2020-03-22,1,0.0
3856,Serbia,2020-03-23,1,0.0
3857,Serbia,2020-03-24,15,14.0
3858,Serbia,2020-03-25,15,0.0
3859,Serbia,2020-03-26,0,-15.0
3860,Serbia,2020-03-27,0,0.0
3861,Seychelles,2020-03-01,0,0.0
3862,Seychelles,2020-03-02,0,0.0
3863,Seychelles,2020-03-03,0,0.0
3864,Seychelles,2020-03-04,0,0.0
3865,Seychelles,2020-03-05,0,0.0
3866,Seychelles,2020-03-06,0,0.0
3867,Seychelles,2020-03-07,0,0.0
3868,Seychelles,2020-03-08,0,0.0
3869,Seychelles,2020-03-09,0,0.0
3870,Seychelles,2020-03-10,0,0.0
3871,Seychelles,2020-03-11,0,0.0
3872,Seychelles,2020-03-12,0,0.0
3873,Seychelles,2020-03-13,0,0.0
3874,Seychelles,2020-03-14,0,0.0
3875,Seychelles,2020-03-15,0,0.0
3876,Seychelles,2020-03-16,0,0.0
3877,Seychelles,2020-03-17,0,0.0
3878,Seychelles,2020-03-18,0,0.0
3879,Seychelles,2020-03-19,0,0.0
3880,Seychelles,2020-03-20,0,0.0
3881,Seychelles,2020-03-21,0,0.0
3882,Seychelles,2020-03-22,0,0.0
3883,Seychelles,2020-03-23,0,0.0
3884,Seychelles,2020-03-24,0,0.0
3885,Seychelles,2020-03-25,0,0.0
