,country,date,accumulated_confirmed,increase_of_confirmed
2602,Libya,2020-03-11,0,0.0
2603,Libya,2020-03-12,0,0.0
2604,Libya,2020-03-13,0,0.0
2605,Libya,2020-03-14,0,0.0
2606,Libya,2020-03-15,0,0.0
2607,Libya,2020-03-16,0,0.0
2608,Libya,2020-03-17,0,0.0
2609,Libya,2020-03-18,0,0.0
2610,Libya,2020-03-19,0,0.0
2611,Libya,2020-03-20,0,0.0
2612,Libya,2020-03-21,0,0.0
2613,Libya,2020-03-22,0,0.0
2614,Libya,2020-03-23,0,0.0
2615,Libya,2020-03-24,1,1.0
2616,Libya,2020-03-25,1,0.0
2617,Libya,2020-03-26,1,0.0
2618,Libya,2020-03-27,1,0.0
2619,Liechtenstein,2020-03-01,0,0.0
2620,Liechtenstein,2020-03-02,0,0.0
2621,Liechtenstein,2020-03-03,0,0.0
2622,Liechtenstein,2020-03-04,1,1.0
2623,Liechtenstein,2020-03-05,1,0.0
2624,Liechtenstein,2020-03-06,1,0.0
2625,Liechtenstein,2020-03-07,1,0.0
2626,Liechtenstein,2020-03-08,1,0.0
2627,Liechtenstein,2020-03-09,1,0.0
2628,Liechtenstein,2020-03-10,1,0.0
2629,Liechtenstein,2020-03-11,1,0.0
2630,Liechtenstein,2020-03-12,1,0.0
2631,Liechtenstein,2020-03-13,1,0.0
2632,Liechtenstein,2020-03-14,4,3.0
2633,Liechtenstein,2020-03-15,4,0.0
2634,Liechtenstein,2020-03-16,4,0.0
2635,Liechtenstein,2020-03-17,7,3.0
2636,Liechtenstein,2020-03-18,28,21.0
2637,Liechtenstein,2020-03-19,28,0.0
2638,Liechtenstein,2020-03-20,28,0.0
2639,Liechtenstein,2020-03-21,37,9.0
2640,Liechtenstein,2020-03-22,37,0.0
2641,Liechtenstein,2020-03-23,51,14.0
2642,Liechtenstein,2020-03-24,51,0.0
2643,Liechtenstein,2020-03-25,51,0.0
2644,Liechtenstein,2020-03-26,56,5.0
2645,Liechtenstein,2020-03-27,56,0.0
2646,Lithuania,2020-03-01,1,0.0
2647,Lithuania,2020-03-02,1,0.0
2648,Lithuania,2020-03-03,1,0.0
2649,Lithuania,2020-03-04,1,0.0
2650,Lithuania,2020-03-05,1,0.0
2651,Lithuania,2020-03-06,1,0.0
2652,Lithuania,2020-03-07,1,0.0
2653,Lithuania,2020-03-08,1,0.0
2654,Lithuania,2020-03-09,1,0.0
2655,Lithuania,2020-03-10,1,0.0
2656,Lithuania,2020-03-11,3,2.0
2657,Lithuania,2020-03-12,3,0.0
2658,Lithuania,2020-03-13,6,3.0
2659,Lithuania,2020-03-14,8,2.0
2660,Lithuania,2020-03-15,12,4.0
2661,Lithuania,2020-03-16,17,5.0
2662,Lithuania,2020-03-17,25,8.0
2663,Lithuania,2020-03-18,27,2.0
2664,Lithuania,2020-03-19,36,9.0
2665,Lithuania,2020-03-20,49,13.0
2666,Lithuania,2020-03-21,83,34.0
2667,Lithuania,2020-03-22,143,60.0
2668,Lithuania,2020-03-23,179,36.0
2669,Lithuania,2020-03-24,209,30.0
2670,Lithuania,2020-03-25,274,65.0
2671,Lithuania,2020-03-26,299,25.0
2672,Lithuania,2020-03-27,358,59.0
2673,Luxembourg,2020-03-01,1,0.0
2674,Luxembourg,2020-03-02,1,0.0
2675,Luxembourg,2020-03-03,1,0.0
2676,Luxembourg,2020-03-04,1,0.0
2677,Luxembourg,2020-03-05,1,0.0
2678,Luxembourg,2020-03-06,2,1.0
2679,Luxembourg,2020-03-07,2,0.0
2680,Luxembourg,2020-03-08,3,1.0
2681,Luxembourg,2020-03-09,3,0.0
2682,Luxembourg,2020-03-10,5,2.0
2683,Luxembourg,2020-03-11,7,2.0
2684,Luxembourg,2020-03-12,19,12.0
2685,Luxembourg,2020-03-13,34,15.0
2686,Luxembourg,2020-03-14,51,17.0
2687,Luxembourg,2020-03-15,59,8.0
2688,Luxembourg,2020-03-16,77,18.0
2689,Luxembourg,2020-03-17,140,63.0
2690,Luxembourg,2020-03-18,203,63.0
2691,Luxembourg,2020-03-19,335,132.0
2692,Luxembourg,2020-03-20,484,149.0
2693,Luxembourg,2020-03-21,670,186.0
2694,Luxembourg,2020-03-22,798,128.0
2695,Luxembourg,2020-03-23,875,77.0
2696,Luxembourg,2020-03-24,1099,224.0
2697,Luxembourg,2020-03-25,1333,234.0
2698,Luxembourg,2020-03-26,1453,120.0
2699,Luxembourg,2020-03-27,1605,152.0
2700,Madagascar,2020-03-01,0,0.0
2701,Madagascar,2020-03-02,0,0.0
2702,Madagascar,2020-03-03,0,0.0
2703,Madagascar,2020-03-04,0,0.0
2704,Madagascar,2020-03-05,0,0.0
2705,Madagascar,2020-03-06,0,0.0
2706,Madagascar,2020-03-07,0,0.0
2707,Madagascar,2020-03-08,0,0.0
2708,Madagascar,2020-03-09,0,0.0
2709,Madagascar,2020-03-10,0,0.0
2710,Madagascar,2020-03-11,0,0.0
2711,Madagascar,2020-03-12,0,0.0
2712,Madagascar,2020-03-13,0,0.0
2713,Madagascar,2020-03-14,0,0.0
2714,Madagascar,2020-03-15,0,0.0
2715,Madagascar,2020-03-16,0,0.0
2716,Madagascar,2020-03-17,0,0.0
2717,Madagascar,2020-03-18,0,0.0
2718,Madagascar,2020-03-19,0,0.0
2719,Madagascar,2020-03-20,3,3.0
2720,Madagascar,2020-03-21,3,0.0
2721,Madagascar,2020-03-22,3,0.0
2722,Madagascar,2020-03-23,12,9.0
2723,Madagascar,2020-03-24,17,5.0
2724,Madagascar,2020-03-25,19,2.0
2725,Madagascar,2020-03-26,23,4.0
2726,Madagascar,2020-03-27,26,3.0
2727,Malaysia,2020-03-01,29,0.0
2728,Malaysia,2020-03-02,29,0.0
2729,Malaysia,2020-03-03,36,7.0
2730,Malaysia,2020-03-04,50,14.0
2731,Malaysia,2020-03-05,50,0.0
2732,Malaysia,2020-03-06,83,33.0
2733,Malaysia,2020-03-07,93,10.0
2734,Malaysia,2020-03-08,99,6.0
2735,Malaysia,2020-03-09,117,18.0
2736,Malaysia,2020-03-10,129,12.0
2737,Malaysia,2020-03-11,149,20.0
2738,Malaysia,2020-03-12,149,0.0
2739,Malaysia,2020-03-13,197,48.0
2740,Malaysia,2020-03-14,238,41.0
2741,Malaysia,2020-03-15,428,190.0
2742,Malaysia,2020-03-16,566,138.0
2743,Malaysia,2020-03-17,673,107.0
2744,Malaysia,2020-03-18,790,117.0
2745,Malaysia,2020-03-19,900,110.0
2746,Malaysia,2020-03-20,1030,130.0
2747,Malaysia,2020-03-21,1183,153.0
2748,Malaysia,2020-03-22,1306,123.0
2749,Malaysia,2020-03-23,1518,212.0
2750,Malaysia,2020-03-24,1624,106.0
2751,Malaysia,2020-03-25,1796,172.0
2752,Malaysia,2020-03-26,2031,235.0
2753,Malaysia,2020-03-27,2161,130.0
2754,Maldives,2020-03-01,0,0.0
2755,Maldives,2020-03-02,0,0.0
2756,Maldives,2020-03-03,0,0.0
2757,Maldives,2020-03-04,0,0.0
2758,Maldives,2020-03-05,0,0.0
2759,Maldives,2020-03-06,0,0.0
2760,Maldives,2020-03-07,0,0.0
2761,Maldives,2020-03-08,4,4.0
2762,Maldives,2020-03-09,4,0.0
2763,Maldives,2020-03-10,6,2.0
2764,Maldives,2020-03-11,8,2.0
2765,Maldives,2020-03-12,8,0.0
2766,Maldives,2020-03-13,9,1.0
2767,Maldives,2020-03-14,10,1.0
2768,Maldives,2020-03-15,13,3.0
2769,Maldives,2020-03-16,13,0.0
2770,Maldives,2020-03-17,13,0.0
2771,Maldives,2020-03-18,13,0.0
2772,Maldives,2020-03-19,13,0.0
2773,Maldives,2020-03-20,13,0.0
2774,Maldives,2020-03-21,13,0.0
2775,Maldives,2020-03-22,13,0.0
2776,Maldives,2020-03-23,13,0.0
2777,Maldives,2020-03-24,13,0.0
2778,Maldives,2020-03-25,13,0.0
2779,Maldives,2020-03-26,13,0.0
2780,Maldives,2020-03-27,16,3.0
2781,Mali,2020-03-01,0,0.0
2782,Mali,2020-03-02,0,0.0
2783,Mali,2020-03-03,0,0.0
2784,Mali,2020-03-04,0,0.0
2785,Mali,2020-03-05,0,0.0
2786,Mali,2020-03-06,0,0.0
2787,Mali,2020-03-07,0,0.0
2788,Mali,2020-03-08,0,0.0
2789,Mali,2020-03-09,0,0.0
2790,Mali,2020-03-10,0,0.0
2791,Mali,2020-03-11,0,0.0
2792,Mali,2020-03-12,0,0.0
2793,Mali,2020-03-13,0,0.0
2794,Mali,2020-03-14,0,0.0
2795,Mali,2020-03-15,0,0.0
2796,Mali,2020-03-16,0,0.0
2797,Mali,2020-03-17,0,0.0
2798,Mali,2020-03-18,0,0.0
2799,Mali,2020-03-19,0,0.0
2800,Mali,2020-03-20,0,0.0
2801,Mali,2020-03-21,0,0.0
2802,Mali,2020-03-22,0,0.0
2803,Mali,2020-03-23,0,0.0
2804,Mali,2020-03-24,0,0.0
2805,Mali,2020-03-25,2,2.0
2806,Mali,2020-03-26,4,2.0
2807,Mali,2020-03-27,11,7.0
2808,Malta,2020-03-01,0,0.0
2809,Malta,2020-03-02,0,0.0
2810,Malta,2020-03-03,0,0.0
2811,Malta,2020-03-04,0,0.0
2812,Malta,2020-03-05,0,0.0
2813,Malta,2020-03-06,0,0.0
2814,Malta,2020-03-07,3,3.0
2815,Malta,2020-03-08,3,0.0
2816,Malta,2020-03-09,3,0.0
2817,Malta,2020-03-10,5,2.0
2818,Malta,2020-03-11,6,1.0
2819,Malta,2020-03-12,6,0.0
2820,Malta,2020-03-13,12,6.0
2821,Malta,2020-03-14,18,6.0
2822,Malta,2020-03-15,21,3.0
2823,Malta,2020-03-16,30,9.0
2824,Malta,2020-03-17,38,8.0
2825,Malta,2020-03-18,38,0.0
2826,Malta,2020-03-19,53,15.0
2827,Malta,2020-03-20,64,11.0
2828,Malta,2020-03-21,73,9.0
2829,Malta,2020-03-22,90,17.0
2830,Malta,2020-03-23,107,17.0
2831,Malta,2020-03-24,110,3.0
2832,Malta,2020-03-25,129,19.0
2833,Malta,2020-03-26,134,5.0
2834,Malta,2020-03-27,139,5.0
2835,Mauritania,2020-03-01,0,0.0
2836,Mauritania,2020-03-02,0,0.0
2837,Mauritania,2020-03-03,0,0.0
2838,Mauritania,2020-03-04,0,0.0
2839,Mauritania,2020-03-05,0,0.0
2840,Mauritania,2020-03-06,0,0.0
2841,Mauritania,2020-03-07,0,0.0
2842,Mauritania,2020-03-08,0,0.0
2843,Mauritania,2020-03-09,0,0.0
2844,Mauritania,2020-03-10,0,0.0
2845,Mauritania,2020-03-11,0,0.0
2846,Mauritania,2020-03-12,0,0.0
2847,Mauritania,2020-03-13,0,0.0
2848,Mauritania,2020-03-14,1,1.0
2849,Mauritania,2020-03-15,1,0.0
2850,Mauritania,2020-03-16,1,0.0
2851,Mauritania,2020-03-17,1,0.0
2852,Mauritania,2020-03-18,1,0.0
2853,Mauritania,2020-03-19,2,1.0
2854,Mauritania,2020-03-20,2,0.0
2855,Mauritania,2020-03-21,2,0.0
2856,Mauritania,2020-03-22,2,0.0
2857,Mauritania,2020-03-23,2,0.0
2858,Mauritania,2020-03-24,2,0.0
2859,Mauritania,2020-03-25,2,0.0
2860,Mauritania,2020-03-26,3,1.0
2861,Mauritania,2020-03-27,3,0.0
2862,Mauritius,2020-03-01,0,0.0
2863,Mauritius,2020-03-02,0,0.0
2864,Mauritius,2020-03-03,0,0.0
2865,Mauritius,2020-03-04,0,0.0
2866,Mauritius,2020-03-05,0,0.0
2867,Mauritius,2020-03-06,0,0.0
2868,Mauritius,2020-03-07,0,0.0
2869,Mauritius,2020-03-08,0,0.0
2870,Mauritius,2020-03-09,0,0.0
2871,Mauritius,2020-03-10,0,0.0
2872,Mauritius,2020-03-11,0,0.0
2873,Mauritius,2020-03-12,0,0.0
2874,Mauritius,2020-03-13,0,0.0
2875,Mauritius,2020-03-14,0,0.0
2876,Mauritius,2020-03-15,0,0.0
2877,Mauritius,2020-03-16,0,0.0
2878,Mauritius,2020-03-17,0,0.0
2879,Mauritius,2020-03-18,3,3.0
2880,Mauritius,2020-03-19,3,0.0
2881,Mauritius,2020-03-20,12,9.0
2882,Mauritius,2020-03-21,14,2.0
2883,Mauritius,2020-03-22,28,14.0
2884,Mauritius,2020-03-23,36,8.0
2885,Mauritius,2020-03-24,42,6.0
2886,Mauritius,2020-03-25,48,6.0
2887,Mauritius,2020-03-26,81,33.0
2888,Mauritius,2020-03-27,94,13.0
2889,Mexico,2020-03-01,5,0.0
2890,Mexico,2020-03-02,5,0.0
2891,Mexico,2020-03-03,5,0.0
2892,Mexico,2020-03-04,5,0.0
2893,Mexico,2020-03-05,5,0.0
2894,Mexico,2020-03-06,6,1.0
2895,Mexico,2020-03-07,6,0.0
2896,Mexico,2020-03-08,7,1.0
2897,Mexico,2020-03-09,7,0.0
2898,Mexico,2020-03-10,7,0.0
2899,Mexico,2020-03-11,8,1.0
2900,Mexico,2020-03-12,12,4.0
2901,Mexico,2020-03-13,12,0.0
2902,Mexico,2020-03-14,26,14.0
2903,Mexico,2020-03-15,41,15.0
2904,Mexico,2020-03-16,53,12.0
2905,Mexico,2020-03-17,82,29.0
2906,Mexico,2020-03-18,93,11.0
2907,Mexico,2020-03-19,118,25.0
2908,Mexico,2020-03-20,164,46.0
2909,Mexico,2020-03-21,203,39.0
2910,Mexico,2020-03-22,251,48.0
2911,Mexico,2020-03-23,316,65.0
2912,Mexico,2020-03-24,367,51.0
2913,Mexico,2020-03-25,405,38.0
2914,Mexico,2020-03-26,475,70.0
2915,Mexico,2020-03-27,585,110.0
2916,Moldova,2020-03-01,0,0.0
2917,Moldova,2020-03-02,0,0.0
2918,Moldova,2020-03-03,0,0.0
2919,Moldova,2020-03-04,0,0.0
2920,Moldova,2020-03-05,0,0.0
2921,Moldova,2020-03-06,0,0.0
2922,Moldova,2020-03-07,0,0.0
2923,Moldova,2020-03-08,1,1.0
2924,Moldova,2020-03-09,1,0.0
2925,Moldova,2020-03-10,3,2.0
2926,Moldova,2020-03-11,3,0.0
2927,Moldova,2020-03-12,3,0.0
2928,Moldova,2020-03-13,6,3.0
2929,Moldova,2020-03-14,12,6.0
2930,Moldova,2020-03-15,23,11.0
2931,Moldova,2020-03-16,23,0.0
2932,Moldova,2020-03-17,30,7.0
2933,Moldova,2020-03-18,30,0.0
2934,Moldova,2020-03-19,49,19.0
2935,Moldova,2020-03-20,66,17.0
2936,Moldova,2020-03-21,80,14.0
2937,Moldova,2020-03-22,94,14.0
2938,Moldova,2020-03-23,109,15.0
2939,Moldova,2020-03-24,125,16.0
2940,Moldova,2020-03-25,149,24.0
2941,Moldova,2020-03-26,177,28.0
2942,Moldova,2020-03-27,199,22.0
2943,Monaco,2020-03-01,1,0.0
2944,Monaco,2020-03-02,1,0.0
2945,Monaco,2020-03-03,1,0.0
2946,Monaco,2020-03-04,1,0.0
2947,Monaco,2020-03-05,1,0.0
2948,Monaco,2020-03-06,1,0.0
2949,Monaco,2020-03-07,1,0.0
2950,Monaco,2020-03-08,1,0.0
2951,Monaco,2020-03-09,1,0.0
2952,Monaco,2020-03-10,1,0.0
2953,Monaco,2020-03-11,1,0.0
2954,Monaco,2020-03-12,2,1.0
2955,Monaco,2020-03-13,2,0.0
2956,Monaco,2020-03-14,2,0.0
2957,Monaco,2020-03-15,2,0.0
2958,Monaco,2020-03-16,7,5.0
2959,Monaco,2020-03-17,7,0.0
2960,Monaco,2020-03-18,7,0.0
2961,Monaco,2020-03-19,7,0.0
2962,Monaco,2020-03-20,11,4.0
2963,Monaco,2020-03-21,11,0.0
2964,Monaco,2020-03-22,23,12.0
2965,Monaco,2020-03-23,23,0.0
2966,Monaco,2020-03-24,23,0.0
2967,Monaco,2020-03-25,31,8.0
2968,Monaco,2020-03-26,33,2.0
2969,Monaco,2020-03-27,42,9.0
2970,Mongolia,2020-03-01,0,0.0
2971,Mongolia,2020-03-02,0,0.0
2972,Mongolia,2020-03-03,0,0.0
2973,Mongolia,2020-03-04,0,0.0
2974,Mongolia,2020-03-05,0,0.0
2975,Mongolia,2020-03-06,0,0.0
2976,Mongolia,2020-03-07,0,0.0
2977,Mongolia,2020-03-08,0,0.0
2978,Mongolia,2020-03-09,0,0.0
2979,Mongolia,2020-03-10,1,1.0
2980,Mongolia,2020-03-11,1,0.0
2981,Mongolia,2020-03-12,1,0.0
2982,Mongolia,2020-03-13,1,0.0
2983,Mongolia,2020-03-14,1,0.0
2984,Mongolia,2020-03-15,1,0.0
2985,Mongolia,2020-03-16,1,0.0
2986,Mongolia,2020-03-17,5,4.0
2987,Mongolia,2020-03-18,6,1.0
2988,Mongolia,2020-03-19,6,0.0
2989,Mongolia,2020-03-20,6,0.0
2990,Mongolia,2020-03-21,10,4.0
2991,Mongolia,2020-03-22,10,0.0
2992,Mongolia,2020-03-23,10,0.0
2993,Mongolia,2020-03-24,10,0.0
2994,Mongolia,2020-03-25,10,0.0
2995,Mongolia,2020-03-26,11,1.0
2996,Mongolia,2020-03-27,11,0.0
2997,Montenegro,2020-03-01,0,0.0
2998,Montenegro,2020-03-02,0,0.0
2999,Montenegro,2020-03-03,0,0.0
3000,Montenegro,2020-03-04,0,0.0
3001,Montenegro,2020-03-05,0,0.0
3002,Montenegro,2020-03-06,0,0.0
3003,Montenegro,2020-03-07,0,0.0
3004,Montenegro,2020-03-08,0,0.0
3005,Montenegro,2020-03-09,0,0.0
3006,Montenegro,2020-03-10,0,0.0
3007,Montenegro,2020-03-11,0,0.0
3008,Montenegro,2020-03-12,0,0.0
3009,Montenegro,2020-03-13,0,0.0
3010,Montenegro,2020-03-14,0,0.0
3011,Montenegro,2020-03-15,0,0.0
3012,Montenegro,2020-03-16,0,0.0
3013,Montenegro,2020-03-17,2,2.0
3014,Montenegro,2020-03-18,2,0.0
3015,Montenegro,2020-03-19,3,1.0
3016,Montenegro,2020-03-20,14,11.0
3017,Montenegro,2020-03-21,14,0.0
3018,Montenegro,2020-03-22,21,7.0
3019,Montenegro,2020-03-23,27,6.0
3020,Montenegro,2020-03-24,47,20.0
3021,Montenegro,2020-03-25,52,5.0
3022,Montenegro,2020-03-26,69,17.0
3023,Montenegro,2020-03-27,82,13.0
3024,Morocco,2020-03-01,0,0.0
3025,Morocco,2020-03-02,1,1.0
3026,Morocco,2020-03-03,1,0.0
3027,Morocco,2020-03-04,1,0.0
3028,Morocco,2020-03-05,2,1.0
3029,Morocco,2020-03-06,2,0.0
3030,Morocco,2020-03-07,2,0.0
3031,Morocco,2020-03-08,2,0.0
3032,Morocco,2020-03-09,2,0.0
3033,Morocco,2020-03-10,3,1.0
3034,Morocco,2020-03-11,5,2.0
3035,Morocco,2020-03-12,6,1.0
3036,Morocco,2020-03-13,7,1.0
3037,Morocco,2020-03-14,17,10.0
3038,Morocco,2020-03-15,28,11.0
3039,Morocco,2020-03-16,29,1.0
3040,Morocco,2020-03-17,38,9.0
3041,Morocco,2020-03-18,49,11.0
3042,Morocco,2020-03-19,63,14.0
3043,Morocco,2020-03-20,77,14.0
3044,Morocco,2020-03-21,96,19.0
3045,Morocco,2020-03-22,115,19.0
3046,Morocco,2020-03-23,143,28.0
3047,Morocco,2020-03-24,170,27.0
3048,Morocco,2020-03-25,225,55.0
3049,Morocco,2020-03-26,275,50.0
3050,Morocco,2020-03-27,345,70.0
3051,Mozambique,2020-03-01,0,0.0
3052,Mozambique,2020-03-02,0,0.0
3053,Mozambique,2020-03-03,0,0.0
3054,Mozambique,2020-03-04,0,0.0
3055,Mozambique,2020-03-05,0,0.0
3056,Mozambique,2020-03-06,0,0.0
3057,Mozambique,2020-03-07,0,0.0
3058,Mozambique,2020-03-08,0,0.0
3059,Mozambique,2020-03-09,0,0.0
3060,Mozambique,2020-03-10,0,0.0
3061,Mozambique,2020-03-11,0,0.0
3062,Mozambique,2020-03-12,0,0.0
3063,Mozambique,2020-03-13,0,0.0
3064,Mozambique,2020-03-14,0,0.0
3065,Mozambique,2020-03-15,0,0.0
3066,Mozambique,2020-03-16,0,0.0
3067,Mozambique,2020-03-17,0,0.0
3068,Mozambique,2020-03-18,0,0.0
3069,Mozambique,2020-03-19,0,0.0
3070,Mozambique,2020-03-20,0,0.0
3071,Mozambique,2020-03-21,0,0.0
3072,Mozambique,2020-03-22,1,1.0
3073,Mozambique,2020-03-23,1,0.0
3074,Mozambique,2020-03-24,3,2.0
3075,Mozambique,2020-03-25,5,2.0
3076,Mozambique,2020-03-26,7,2.0
3077,Mozambique,2020-03-27,7,0.0
3078,Namibia,2020-03-01,0,0.0
3079,Namibia,2020-03-02,0,0.0
3080,Namibia,2020-03-03,0,0.0
3081,Namibia,2020-03-04,0,0.0
3082,Namibia,2020-03-05,0,0.0
3083,Namibia,2020-03-06,0,0.0
3084,Namibia,2020-03-07,0,0.0
3085,Namibia,2020-03-08,0,0.0
3086,Namibia,2020-03-09,0,0.0
3087,Namibia,2020-03-10,0,0.0
3088,Namibia,2020-03-11,0,0.0
3089,Namibia,2020-03-12,0,0.0
3090,Namibia,2020-03-13,0,0.0
3091,Namibia,2020-03-14,2,2.0
3092,Namibia,2020-03-15,2,0.0
3093,Namibia,2020-03-16,2,0.0
3094,Namibia,2020-03-17,2,0.0
3095,Namibia,2020-03-18,2,0.0
3096,Namibia,2020-03-19,3,1.0
3097,Namibia,2020-03-20,3,0.0
3098,Namibia,2020-03-21,3,0.0
3099,Namibia,2020-03-22,3,0.0
3100,Namibia,2020-03-23,4,1.0
3101,Namibia,2020-03-24,7,3.0
3102,Namibia,2020-03-25,7,0.0
3103,Namibia,2020-03-26,8,1.0
3104,Namibia,2020-03-27,8,0.0
3105,Nepal,2020-03-01,1,0.0
3106,Nepal,2020-03-02,1,0.0
3107,Nepal,2020-03-03,1,0.0
3108,Nepal,2020-03-04,1,0.0
3109,Nepal,2020-03-05,1,0.0
3110,Nepal,2020-03-06,1,0.0
3111,Nepal,2020-03-07,1,0.0
3112,Nepal,2020-03-08,1,0.0
3113,Nepal,2020-03-09,1,0.0
3114,Nepal,2020-03-10,1,0.0
3115,Nepal,2020-03-11,1,0.0
3116,Nepal,2020-03-12,1,0.0
3117,Nepal,2020-03-13,1,0.0
3118,Nepal,2020-03-14,1,0.0
3119,Nepal,2020-03-15,1,0.0
3120,Nepal,2020-03-16,1,0.0
3121,Nepal,2020-03-17,1,0.0
3122,Nepal,2020-03-18,1,0.0
3123,Nepal,2020-03-19,1,0.0
3124,Nepal,2020-03-20,1,0.0
3125,Nepal,2020-03-21,1,0.0
3126,Nepal,2020-03-22,1,0.0
3127,Nepal,2020-03-23,2,1.0
3128,Nepal,2020-03-24,2,0.0
3129,Nepal,2020-03-25,3,1.0
3130,Nepal,2020-03-26,3,0.0
3131,Nepal,2020-03-27,4,1.0
3132,Netherlands,2020-03-01,10,0.0
3133,Netherlands,2020-03-02,18,8.0
3134,Netherlands,2020-03-03,24,6.0
3135,Netherlands,2020-03-04,38,14.0
3136,Netherlands,2020-03-05,82,44.0
3137,Netherlands,2020-03-06,128,46.0
3138,Netherlands,2020-03-07,188,60.0
3139,Netherlands,2020-03-08,265,77.0
3140,Netherlands,2020-03-09,321,56.0
3141,Netherlands,2020-03-10,382,61.0
3142,Netherlands,2020-03-11,503,121.0
3143,Netherlands,2020-03-12,503,0.0
3144,Netherlands,2020-03-13,806,303.0
3145,Netherlands,2020-03-14,962,156.0
3146,Netherlands,2020-03-15,1138,176.0
3147,Netherlands,2020-03-16,1416,278.0
3148,Netherlands,2020-03-17,1711,295.0
3149,Netherlands,2020-03-18,2058,347.0
3150,Netherlands,2020-03-19,2467,409.0
3151,Netherlands,2020-03-20,3003,536.0
3152,Netherlands,2020-03-21,3640,637.0
3153,Netherlands,2020-03-22,4217,577.0
3154,Netherlands,2020-03-23,4764,547.0
3155,Netherlands,2020-03-24,5580,816.0
3156,Netherlands,2020-03-25,6438,858.0
3157,Netherlands,2020-03-26,7468,1030.0
3158,Netherlands,2020-03-27,8647,1179.0
3159,New Zealand,2020-03-01,1,0.0
3160,New Zealand,2020-03-02,1,0.0
3161,New Zealand,2020-03-03,1,0.0
3162,New Zealand,2020-03-04,3,2.0
3163,New Zealand,2020-03-05,3,0.0
3164,New Zealand,2020-03-06,4,1.0
3165,New Zealand,2020-03-07,5,1.0
3166,New Zealand,2020-03-08,5,0.0
3167,New Zealand,2020-03-09,5,0.0
3168,New Zealand,2020-03-10,5,0.0
3169,New Zealand,2020-03-11,5,0.0
3170,New Zealand,2020-03-12,5,0.0
3171,New Zealand,2020-03-13,5,0.0
3172,New Zealand,2020-03-14,6,1.0
3173,New Zealand,2020-03-15,8,2.0
3174,New Zealand,2020-03-16,8,0.0
3175,New Zealand,2020-03-17,12,4.0
3176,New Zealand,2020-03-18,20,8.0
3177,New Zealand,2020-03-19,28,8.0
3178,New Zealand,2020-03-20,39,11.0
3179,New Zealand,2020-03-21,52,13.0
3180,New Zealand,2020-03-22,102,50.0
3181,New Zealand,2020-03-23,102,0.0
3182,New Zealand,2020-03-24,155,53.0
3183,New Zealand,2020-03-25,205,50.0
3184,New Zealand,2020-03-26,283,78.0
3185,New Zealand,2020-03-27,368,85.0
3186,Nicaragua,2020-03-01,0,0.0
3187,Nicaragua,2020-03-02,0,0.0
3188,Nicaragua,2020-03-03,0,0.0
3189,Nicaragua,2020-03-04,0,0.0
3190,Nicaragua,2020-03-05,0,0.0
3191,Nicaragua,2020-03-06,0,0.0
3192,Nicaragua,2020-03-07,0,0.0
3193,Nicaragua,2020-03-08,0,0.0
3194,Nicaragua,2020-03-09,0,0.0
3195,Nicaragua,2020-03-10,0,0.0
3196,Nicaragua,2020-03-11,0,0.0
3197,Nicaragua,2020-03-12,0,0.0
3198,Nicaragua,2020-03-13,0,0.0
3199,Nicaragua,2020-03-14,0,0.0
3200,Nicaragua,2020-03-15,0,0.0
3201,Nicaragua,2020-03-16,0,0.0
3202,Nicaragua,2020-03-17,0,0.0
3203,Nicaragua,2020-03-18,0,0.0
3204,Nicaragua,2020-03-19,1,1.0
3205,Nicaragua,2020-03-20,1,0.0
3206,Nicaragua,2020-03-21,2,1.0
3207,Nicaragua,2020-03-22,2,0.0
3208,Nicaragua,2020-03-23,2,0.0
3209,Nicaragua,2020-03-24,2,0.0
3210,Nicaragua,2020-03-25,2,0.0
3211,Nicaragua,2020-03-26,2,0.0
3212,Nicaragua,2020-03-27,2,0.0
3213,Niger,2020-03-01,0,0.0
3214,Niger,2020-03-02,0,0.0
3215,Niger,2020-03-03,0,0.0
3216,Niger,2020-03-04,0,0.0
3217,Niger,2020-03-05,0,0.0
3218,Niger,2020-03-06,0,0.0
3219,Niger,2020-03-07,0,0.0
3220,Niger,2020-03-08,0,0.0
3221,Niger,2020-03-09,0,0.0
3222,Niger,2020-03-10,0,0.0
3223,Niger,2020-03-11,0,0.0
3224,Niger,2020-03-12,0,0.0
3225,Niger,2020-03-13,0,0.0
3226,Niger,2020-03-14,0,0.0
3227,Niger,2020-03-15,0,0.0
3228,Niger,2020-03-16,0,0.0
3229,Niger,2020-03-17,0,0.0
3230,Niger,2020-03-18,0,0.0
3231,Niger,2020-03-19,0,0.0
3232,Niger,2020-03-20,1,1.0
3233,Niger,2020-03-21,1,0.0
3234,Niger,2020-03-22,2,1.0
3235,Niger,2020-03-23,3,1.0
3236,Niger,2020-03-24,3,0.0
3237,Niger,2020-03-25,7,4.0
3238,Niger,2020-03-26,10,3.0
3239,Niger,2020-03-27,10,0.0
3240,Nigeria,2020-03-01,1,0.0
3241,Nigeria,2020-03-02,1,0.0
3242,Nigeria,2020-03-03,1,0.0
3243,Nigeria,2020-03-04,1,0.0
3244,Nigeria,2020-03-05,1,0.0
3245,Nigeria,2020-03-06,1,0.0
3246,Nigeria,2020-03-07,1,0.0
3247,Nigeria,2020-03-08,1,0.0
